id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47101654,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Eugene,Brooklyn,Bedford-Stuyvesant,40.69259,-73.93214,Private room,33,30,1,7/1/2021,0.03,589,188,0,
48103216,Townhouse in Queens ,1,bedroom,1,1,shared,Momoyo,Queens,Jackson Heights,40.74872,-73.87853,Private room,39,30,1,7/1/2021,0.03,236,1,0,
12325045,Rental unit in New York,1,bedroom,1,1,bath,K Alexandra,Manhattan,Midtown,40.76043,-73.96892,Entire home/apt,94,30,160,6/30/2021,1.76,1,271,0,
41769297,Rental unit in New York,1,bedroom,1,1,private,Tim,Manhattan,Harlem,40.82745,-73.94783,Private room,100,31,5,6/30/2021,0.1,1,179,0,
49597728,Home in Queens ,1,bedroom,1,1,shared,Miriam,Queens,Astoria,40.75468,-73.91402,Private room,50,30,2,6/30/2021,0.06,3,0,0,
49910029,Rental unit in New York ,1,bedroom,1,1,bath,Bibi,Manhattan,West Village,40.73381,-74.00165,Entire home/apt,175,180,2,6/30/2021,0.06,1,89,0,
47919864,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Eugene,Brooklyn,Bushwick,40.68886,-73.9206,Private room,46,90,1,6/30/2021,0.03,589,126,0,
48111511,Rental unit in Brooklyn ,1,bedroom,1,2,shared,Eugene,Brooklyn,Bushwick,40.70098,-73.91252,Private room,37,30,1,6/30/2021,0.03,589,365,0,
13130744,Rental unit in bronx,1,bedroom,1,1,private,Real Estate To Go,Bronx,Olinville,40.88472,-73.86267,Private room,1000,30,259,6/29/2021,2.79,1,0,0,
41383774,Rental unit in Howard Beach,1,bedroom,1,1,bath,Dee,Queens,Howard Beach,40.65576,-73.83425,Entire home/apt,88,307,4,6/29/2021,0.08,1,0,0,
6786761,Rental unit in New York,1,bedroom,1,1,private,Akiko & Cindy,Manhattan,Hell's Kitchen,40.75975,-73.9906,Private room,156,30,212,6/27/2021,2.04,10,363,0,
34072046,Hotel in New York,1,bedroom,1,1,bath,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,347,1,24,6/27/2021,0.46,10,362,0,Exempt
48995084,Rental unit in Brooklyn ,3,bedrooms,1,1,bath,Cashmere,Brooklyn,Crown Heights,40.67066,-73.92228,Entire home/apt,1000,30,1,6/27/2021,0.03,2,0,0,
49548424,Rental unit in Brooklyn ,2,bedrooms,2,2,baths,Allia,Brooklyn,Sunset Park,40.66347,-73.99301,Entire home/apt,130,30,1,6/27/2021,0.03,13,26,0,
18768741,Rental unit in New York,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74835,-73.97736,Entire home/apt,100,30,5,6/25/2021,0.07,83,180,0,
43525863,Rental unit in New York ,1,bedroom,1,2,baths,A,Manhattan,Hell's Kitchen,40.75374,-73.99259,Entire home/apt,422,30,2,6/24/2021,0.06,1,173,0,
21110331,Home in Bronx,1,bedroom,1,1,bath,Jeremiah,Bronx,Mott Haven,40.80756,-73.92264,Entire home/apt,110,30,180,6/23/2021,2.38,1,0,0,
46758057,Home in Queens,1,bedroom,2,1,shared,Miriam,Queens,Astoria,40.75483,-73.91608,Private room,50,30,3,6/22/2021,0.08,3,0,0,
3953314,Home in Bronx,2,bedrooms,3,1,private,Carol Gloria,Bronx,Clason Point,40.81167,-73.85387,Private room,154,30,23,6/20/2021,0.21,6,0,0,
31543246,Rental unit in New York,1,bedroom,2,1,bath,Hart,Manhattan,Harlem,40.8078,-73.94442,Entire home/apt,135,90,8,6/20/2021,0.14,1,189,0,
44478543,Rental unit in The Bronx,1,bedroom,1,1,shared,Evelyn,Bronx,East Morrisania,40.83508,-73.88876,Private room,70,30,15,6/19/2021,0.36,1,0,0,
34071693,Boutique hotel in New York,1,bedroom,2,1,shared,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,364,1,13,6/19/2021,0.28,10,325,0,Exempt
46193296,Rental unit in New York ,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,120,30,1,6/19/2021,0.03,83,365,0,
41790722,Condo in Brooklyn,1,bedroom,2,1,bath,Homespring,Brooklyn,East New York,40.6682,-73.88527,Entire home/apt,220,30,28,6/16/2021,0.6,2,365,0,
35374230,Rental unit in New York,2,bedrooms,3,1,bath,Jose,Manhattan,Midtown,40.75645,-73.96576,Entire home/apt,347,30,35,6/15/2021,0.63,1,0,0,
32618716,Townhouse in Brooklyn,1,bedroom,1,2,shared,Aminul,Brooklyn,East New York,40.66928,-73.89383,Private room,39,30,20,6/15/2021,0.34,9,141,0,
21934873,Rental unit in New York,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,120,30,5,6/14/2021,0.08,83,364,0,
43123958,Rental unit in Brooklyn,1,bedroom,1,1,shared,Aleph,Brooklyn,Gowanus,40.67152,-73.98884,Private room,52,30,3,6/14/2021,0.07,32,5,0,
49458325,Rental unit in Queens ,1,bedroom,1,1,shared,Mohammed,Queens,Astoria,40.7607,-73.91915,Private room,55,90,2,6/13/2021,0.06,1,365,0,
45340304,Rental unit in New York ,2,bedrooms,2,2,baths,Blueground,Manhattan,Financial District,40.7056,-74.00878,Entire home/apt,292,31,1,6/13/2021,0.03,713,268,0,
41492412,Rental unit in Brooklyn ,1,bedroom,2,1,bath,Bandar,Brooklyn,Borough Park,40.6426,-73.99851,Entire home/apt,200,30,2,6/12/2021,0.04,1,0,0,
45396954,Rental unit in New York ,2,bedrooms,2,1,bath,Blueground,Manhattan,Upper East Side,40.77595,-73.95559,Entire home/apt,372,31,1,6/12/2021,0.03,713,299,0,
40040199,Rental unit in New York,1,bedroom,1,1,bath,Alexander,Manhattan,Chelsea,40.75382,-73.99923,Entire home/apt,198,30,13,6/8/2021,0.26,1,0,0,
19472906,Rental unit in Brooklyn,1,bedroom,1,1,bath,Keisha,Brooklyn,Clinton Hill,40.69319,-73.96913,Entire home/apt,400,30,57,6/5/2021,0.74,1,0,0,
18787858,Rental unit in New York,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74951,-73.97545,Entire home/apt,100,30,4,6/5/2021,0.07,83,180,0,
46707828,Rental unit in New York ,2,bedrooms,2,2,baths,Ofry,Manhattan,Upper West Side,40.77561,-73.9878,Entire home/apt,235,30,1,6/3/2021,0.03,1,0,0,
46875662,Rental unit in New York ,1,bedroom,1,1,shared,Alex,Manhattan,Washington Heights,40.84676,-73.94337,Private room,500,30,1,6/3/2021,0.03,1,0,0,
32586373,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Julia,Brooklyn,Williamsburg,40.71399,-73.93905,Entire home/apt,110,30,41,6/2/2021,0.69,1,0,0,
21058761,Rental unit in New York,1,bedroom,1,1,private,Dongxu,Manhattan,Upper West Side,40.77303,-73.98742,Private room,72,30,6,6/2/2021,0.08,1,0,0,
2083749,Rental unit in New York,2,bedrooms,3,1,bath,Rt,Manhattan,Upper West Side,40.79864,-73.96568,Entire home/apt,160,30,55,6/1/2021,0.47,1,242,0,
49188543,Rental unit in The Bronx,1,bedroom,1,1,shared,Jean Carlos,Bronx,Fordham,40.8573,-73.90379,Private room,39,30,4,6/1/2021,0.12,1,67,0,
47473722,Rental unit in Queens ,1,bedroom,1,2,shared,Jaime Alberto,Queens,Ridgewood,40.70103,-73.90328,Private room,31,30,1,6/1/2021,0.03,589,0,0,
16568252,Loft in Brooklyn,1,bedroom,1,1,bath,Anthony,Brooklyn,Fort Greene,40.69191,-73.97285,Entire home/apt,165,30,16,5/31/2021,0.2,1,179,0,
21217074,Rental unit in New York,1,bedroom,2,1.5,baths,Dennis,Manhattan,Harlem,40.80386,-73.95043,Entire home/apt,130,30,10,5/31/2021,0.15,3,0,0,
11381526,Rental unit in New York,2,bedrooms,2,1,bath,Jeniffer,Manhattan,Little Italy,40.71899,-73.99773,Entire home/apt,140,30,11,5/31/2021,0.12,139,284,0,
31506629,Townhouse in Brooklyn,3,bedrooms,3,1,shared,Beebe,Brooklyn,Bedford-Stuyvesant,40.68127,-73.92577,Private room,495,30,3,5/31/2021,0.06,2,0,0,
46770692,Rental unit in Brooklyn ,3,bedrooms,3,2,baths,Kristina & Evans,Brooklyn,Greenpoint,40.73117,-73.95647,Entire home/apt,145,30,2,5/31/2021,0.06,3,329,0,
41421121,Rental unit in New York ,1,bedroom,1,1,bath,Cândida,Manhattan,East Harlem,40.79642,-73.94373,Entire home/apt,90,30,2,5/31/2021,0.05,1,179,0,
43450191,Townhouse in Queens ,1,bedroom,1,1,shared,Momoyo,Queens,Woodside,40.74269,-73.89308,Private room,32,30,2,5/31/2021,0.05,236,35,0,
45492242,Rental unit in New York ,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Financial District,40.70385,-74.00935,Entire home/apt,215,30,1,5/31/2021,0.03,164,358,0,
46070335,Rental unit in Brooklyn ,1,bedroom,1,2,shared,Eugene,Brooklyn,Bushwick,40.69005,-73.92008,Private room,35,90,1,5/31/2021,0.03,589,289,0,
32493112,Rental unit in Queens,1,bedroom,1,1,shared,Jfk,Queens,Springfield Gardens,40.66005,-73.7693,Private room,40,30,46,5/30/2021,0.78,5,0,0,
31307385,Rental unit in New York ,1,bedroom,2,1,bath,Melanie,Manhattan,Chelsea,40.74469,-73.99682,Entire home/apt,275,30,1,5/30/2021,0.03,1,0,0,
24535218,Rental unit in New York ,1,bedroom,1,1,bath,Blueground,Manhattan,Tribeca,40.713833,-74.010242,Entire home/apt,316,31,1,5/29/2021,0.03,713,308,0,
44088976,Condo in Brooklyn,2,bedrooms,1,1,bath,David,Brooklyn,Clinton Hill,40.68506,-73.961,Entire home/apt,175,30,6,5/28/2021,0.14,1,85,0,
36803276,Rental unit in New York ,1,bedroom,1,1,bath,Amedeo,Manhattan,Hell's Kitchen,40.76517,-73.98424,Entire home/apt,120,30,2,5/28/2021,0.06,4,159,0,
41940576,Rental unit in New York ,1,bedroom,1,1,bath,Nabil,Manhattan,Hell's Kitchen,40.76076,-73.99511,Entire home/apt,185,30,2,5/27/2021,0.05,3,0,0,
16722564,Rental unit in New York ,1,bedroom,1,1,bath,Raymond,Manhattan,Upper East Side,40.78141,-73.95857,Entire home/apt,190,30,1,5/25/2021,0.03,3,0,0,
49018696,Rental unit in Queens ,1,bedroom,1,1,bath,Soufian,Queens,Rego Park,40.7265,-73.8599,Entire home/apt,90,30,1,5/24/2021,0.03,1,0,0,
49152970,Rental unit in New York ,1,bedroom,1,1,shared,Kenny,Manhattan,Washington Heights,40.84962,-73.93075,Private room,70,30,1,5/22/2021,0.03,1,363,0,
45977309,Rental unit in Brooklyn ,4,bedrooms,1,2,shared,Eugene,Brooklyn,Prospect-Lefferts Gardens,40.65797,-73.9517,Private room,45,90,2,5/21/2021,0.06,589,279,0,
46996172,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Yanilsa,Brooklyn,Bedford-Stuyvesant,40.68657,-73.94732,Private room,45,30,1,5/20/2021,0.03,1,0,0,
49499951,Rental unit in New York ,1,bedroom,2,1,private,Aurgho,Manhattan,Harlem,40.81733,-73.93825,Private room,200,30,1,5/15/2021,0.03,1,0,0,
49250263,Rental unit in Brooklyn ,2,bedrooms,1,1,bath,Cashmere,Brooklyn,Crown Heights,40.67114,-73.92511,Entire home/apt,700,30,1,5/9/2021,0.03,2,0,0,
49176281,Guest suite in Brooklyn ,1,bedroom,1,1,shared,Marinda,Brooklyn,Canarsie,40.63819,-73.90988,Private room,100,30,1,5/5/2021,0.03,1,0,0,
675793,Rental unit in New York,2,bedrooms,3,1,shared,Callie,Manhattan,West Village,40.73523,-74.00341,Private room,99,30,6,5/3/2021,0.11,1,365,0,
27523631,Home in New York,1,bedroom,1,1,shared,Frances,Queens,Flushing,40.73859,-73.8292,Private room,75,30,21,5/2/2021,0.32,2,219,0,
49077488,Loft in New York ,3,bedrooms,2,1,bath,Ani,Manhattan,West Village,40.73805,-74.00649,Entire home/apt,580,30,1,5/2/2021,0.03,3,365,0,
6619589,Home in Brooklyn,1,bedroom,1,1,bath,NowRa,Brooklyn,Flatbush,40.64796,-73.95497,Entire home/apt,95,30,75,5/1/2021,0.75,3,261,0,
45383580,Rental unit in New York ,1,bedroom,1,1,bath,Michael,Manhattan,West Village,40.73294,-74.00555,Entire home/apt,260,30,1,5/1/2021,0.03,1,0,0,
47115606,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Eugene,Brooklyn,Bedford-Stuyvesant,40.69291,-73.93246,Private room,28,30,1,5/1/2021,0.03,589,249,0,
48111679,Rental unit in Brooklyn ,1,bedroom,1,1,private,Eugene,Brooklyn,Williamsburg,40.70913,-73.96635,Private room,36,90,1,5/1/2021,0.03,589,0,0,
42761887,Townhouse in Queens ,1,bedroom,2,1,shared,Shogo,Queens,Woodside,40.74407,-73.90483,Private room,38,30,1,4/30/2021,0.03,249,55,0,
27455308,Rental unit in Queens,1, Studio ,2,1,bath,Shondel,Queens,Jamaica,40.68267,-73.79305,Entire home/apt,85,30,107,4/29/2021,1.65,1,0,0,
8170072,Home in Queens,1,bedroom,2,1,shared,Jeff,Queens,Jamaica,40.71073,-73.7818,Private room,50,30,25,4/29/2021,0.31,8,89,0,
45484178,Loft in Brooklyn,1,bedroom,1,1,shared,Aba,Brooklyn,Bedford-Stuyvesant,40.6815,-73.92797,Private room,70,30,7,4/28/2021,0.18,1,0,0,
25812971,Rental unit in New York,1, Studio ,1,1,bath,Ricardo & Ashlie,Manhattan,Chinatown,40.71535,-73.9921,Entire home/apt,200,30,11,4/28/2021,0.17,2,52,0,
34071685,Hotel in New York,1,bedroom,2,1,shared,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,189,1,3,4/28/2021,0.09,10,251,0,Exempt
49260325,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Stefan,Brooklyn,Williamsburg,40.71009,-73.95762,Entire home/apt,99,30,1,4/26/2021,0.03,1,28,0,
37564878,Rental unit in Bronx ,1,bedroom,1,1,shared,Matilde,Bronx,Claremont Village,40.83881,-73.90947,Private room,61,30,64,4/25/2021,1.2,3,269,0,
39554839,Hotel in Queens ,1,bedroom,1,1,private,The Collective Paper Factory Hotel,Queens,Long Island City,40.75393,-73.92708,Private room,272,1,2,4/25/2021,0.06,5,36,0,Exempt
21566103,Rental unit in New York,1,bedroom,1,1,bath,Stay With Vibe,Manhattan,Hell's Kitchen,40.76027,-73.99411,Entire home/apt,159,30,6,4/24/2021,0.08,133,187,0,
33829791,Townhouse in Queens ,1,bedroom,1,1,shared,Momoyo,Queens,Woodside,40.74251,-73.89761,Private room,39,30,2,4/24/2021,0.04,236,60,0,
48676880,Rental unit in Queens ,1,bedroom,1,1,private,Andrea,Queens,Ridgewood,40.70349,-73.90875,Private room,100,30,1,4/24/2021,0.03,1,0,0,
46975030,Rental unit in New York ,1,bedroom,1,1,shared,SoSo,Manhattan,Nolita,40.72115,-73.99677,Private room,350,30,2,4/23/2021,0.06,2,0,0,
48111332,Rental unit in Brooklyn ,4,bedrooms,1,2,shared,Eugene,Brooklyn,Flatbush,40.65247,-73.95622,Private room,35,90,1,4/20/2021,0.03,589,0,0,
14450268,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,George,Brooklyn,Clinton Hill,40.68578,-73.96458,Private room,100,30,60,4/15/2021,0.67,4,365,0,
27584915,Townhouse in Queens ,1,bedroom,1,1,private,Momoyo,Queens,Elmhurst,40.73861,-73.87629,Private room,40,30,1,4/14/2021,0.03,236,55,0,
48728878,Rental unit in Queens,1,bedroom,2,1,bath,Benny,Queens,South Ozone Park,40.67561,-73.81956,Entire home/apt,66,30,3,4/11/2021,0.09,3,83,0,
40009594,Rental unit in New York,1,bedroom,1,1,bath,Alex,Manhattan,Upper West Side,40.79096,-73.96795,Entire home/apt,289,30,4,4/10/2021,0.08,1,83,0,
24188354,Guest suite in Brooklyn,1, Studio ,1,1,private,Krzysztof,Brooklyn,Williamsburg,40.71967,-73.94458,Private room,80,30,9,4/9/2021,0.14,8,89,0,
12951215,Serviced apartment in New York,1,bedroom,2,1,bath,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,469,30,4,4/9/2021,0.05,52,362,0,
36599387,Rental unit in New York,1,bedroom,1,2,shared,Mavi And Gulden,Manhattan,Harlem,40.82222,-73.95415,Private room,59,30,3,4/7/2021,0.08,2,365,0,
45951781,Townhouse in Queens ,1,bedroom,1,1,shared,Momoyo,Queens,Jackson Heights,40.7511,-73.87835,Private room,30,30,1,4/6/2021,0.03,236,55,0,
48679875,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Princess,Brooklyn,Bushwick,40.69062,-73.90897,Entire home/apt,85,30,1,4/6/2021,0.03,1,0,0,
26002246,Rental unit in New York,1, Studio ,1,1,bath,Bridge,Manhattan,Upper East Side,40.75934,-73.96075,Entire home/apt,140,60,8,4/5/2021,0.15,16,45,0,
35683483,Rental unit in New York ,1,bedroom,1,1,bath,Elizabeth And Roberto,Manhattan,Upper East Side,40.77196,-73.95669,Entire home/apt,355,30,2,4/4/2021,0.06,2,365,0,
46354165,Home in Queens,2,bedrooms,2,1,bath,Shogo,Queens,Woodside,40.74086,-73.8945,Entire home/apt,80,30,8,4/3/2021,0.21,249,29,0,
13998679,Rental unit in Queens,1,bedroom,2,1,bath,Jared,Queens,Sunnyside,40.74701,-73.91692,Entire home/apt,279,30,12,4/2/2021,0.13,4,0,0,
46816415,Rental unit in New York ,2,bedrooms,2,2,baths,Rafaela,Manhattan,Midtown,40.74567,-73.99055,Entire home/apt,1000,30,1,4/2/2021,0.03,1,0,0,
7502146,Home in Bronx,1,bedroom,2,1,shared,Ikkyukim,Bronx,Hunts Point,40.81465,-73.88872,Private room,50,30,28,4/1/2021,0.27,7,358,0,
13814281,Rental unit in Queens,2,bedrooms,1,1,shared,Serdar,Queens,Ridgewood,40.70184,-73.90957,Private room,32,365,28,3/31/2021,0.32,2,269,0,
20286539,Rental unit in Queens,1,bedroom,1,1,bath,Nicole,Queens,Rockaway Beach,40.58457,-73.81419,Entire home/apt,88,90,16,3/31/2021,0.24,1,6,0,
41430114,Rental unit in Brooklyn,1,bedroom,1,1,bath,Ralph,Brooklyn,Williamsburg,40.71442,-73.96233,Entire home/apt,151,30,4,3/31/2021,0.08,1,0,0,
20678234,Townhouse in Flushing,3,bedrooms,5,2,baths,Ali,Queens,Flushing,40.75761,-73.80804,Entire home/apt,183,30,5,3/31/2021,0.07,7,306,0,
44580140,Townhouse in Queens ,1,bedroom,1,1,shared,Hiroki,Queens,Woodside,40.74094,-73.89607,Private room,40,30,2,3/31/2021,0.06,267,54,0,
46192932,Rental unit in New York ,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,120,30,1,3/31/2021,0.03,83,365,0,
47889158,Rental unit in New York ,1,bedroom,2,1,bath,Nathan,Manhattan,Hell's Kitchen,40.76255,-73.9918,Entire home/apt,120,30,1,3/31/2021,0.03,44,364,0,
32336400,Rental unit in New York,1,bedroom,2,1,bath,D. Rp,Manhattan,East Harlem,40.78854,-73.94745,Entire home/apt,209,30,19,3/29/2021,0.33,1,365,0,
24943768,Rental unit in New York,1, Studio ,1,1,bath,Ian,Manhattan,Murray Hill,40.74947,-73.97855,Entire home/apt,175,30,11,3/29/2021,0.17,3,365,0,
12832899,Rental unit in New York,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Upper East Side,40.7636,-73.96117,Entire home/apt,141,30,3,3/29/2021,0.04,164,358,0,
47586814,Condo in Brooklyn ,1,bedroom,1,1,bath,Anna,Brooklyn,Crown Heights,40.67383,-73.95943,Entire home/apt,150,31,1,3/27/2021,0.03,1,0,0,
8720655,Rental unit in New York,1,bedroom,1,1,bath,Corey,Manhattan,Upper East Side,40.77249,-73.94844,Entire home/apt,65,30,61,3/26/2021,0.61,1,0,0,
44192923,Rental unit in New York ,2,bedrooms,2,2,baths,Sandra,Manhattan,Lower East Side,40.71753902,-73.99052746,Entire home/apt,600,365,1,3/26/2021,0.03,2,358,0,
27141013,Rental unit in Brooklyn,1,bedroom,2,1,bath,Yva,Brooklyn,Flatlands,40.61955,-73.91772,Entire home/apt,75,30,68,3/25/2021,1.03,1,364,0,
4711396,Rental unit in Queens ,1,bedroom,1,1,shared,Julien,Queens,Astoria,40.76823,-73.93061,Private room,99,30,1,3/24/2021,0.03,8,180,0,
47551613,Townhouse in New York ,1,bedroom,1,2.5,shared,Shogo,Manhattan,Inwood,40.86422,-73.92204,Private room,35,30,1,3/24/2021,0.03,249,53,0,
47848239,Guest suite in Queens ,1,bedroom,2,1,bath,Sakinah,Queens,Springfield Gardens,40.66282,-73.76703,Entire home/apt,94,30,2,3/22/2021,0.06,1,0,0,
48194167,Rental unit in The Bronx ,1,bedroom,1,1,shared,Mildred,Bronx,University Heights,40.85615,-73.9152,Private room,55,30,2,3/21/2021,0.06,1,0,0,
1798500,Rental unit in Bronx,1,bedroom,1,1,shared,Vie,Bronx,Co-op City,40.86247,-73.82576,Private room,72,30,37,3/18/2021,0.3,4,358,0,
34071688,Boutique hotel in New York ,1,bedroom,1,1,shared,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,329,1,1,3/18/2021,0.03,10,294,0,Exempt
45449415,Rental unit in New York ,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Chelsea,40.74428,-73.99216,Entire home/apt,333,30,1,3/17/2021,0.03,164,299,0,
36239665,Boutique hotel in New York,1,bedroom,1,1,private,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,200,1,16,3/14/2021,0.38,18,309,0,Exempt
34490359,Hotel in NEW YORK,1,bedroom,1,1,private,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,7590,1,3,3/14/2021,0.07,13,325,0,Exempt
47465022,Loft in Brooklyn ,1,bedroom,1,1,bath,Danielle,Brooklyn,Prospect Heights,40.68057,-73.97353,Entire home/apt,120,30,1,3/14/2021,0.03,1,0,0,
43770316,Home in Brooklyn ,4,bedrooms,4,2,shared,Elisabeth,Brooklyn,Crown Heights,40.67177,-73.91706,Private room,66,30,2,3/11/2021,0.05,5,1,0,
46048266,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Maria Fernanda,Brooklyn,Prospect-Lefferts Gardens,40.66184,-73.96252,Entire home/apt,74,30,2,3/9/2021,0.05,2,0,0,
47718177,Rental unit in Brooklyn ,1,bedroom,2,1,bath,Jose,Brooklyn,Williamsburg,40.70885,-73.9679,Entire home/apt,451,30,1,3/9/2021,0.03,1,3,0,
9938208,Rental unit in New York ,1, Studio ,2,1,bath,CRNY Monthly Rentals,Manhattan,Midtown,40.75089,-73.98216,Entire home/apt,99,30,2,3/7/2021,0.02,33,180,0,
34136999,Rental unit in New York ,1, Studio ,1,1,bath,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,350,31,1,3/6/2021,0.03,713,110,0,
46687986,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Debora,Brooklyn,Gerritsen Beach,40.59937,-73.93294,Private room,45,30,2,3/2/2021,0.06,4,88,0,
19408914,Place to stay in New York,1,bedroom,2,1,bath,Stanley,Manhattan,Murray Hill,40.74809,-73.97565,Entire home/apt,140,30,3,3/2/2021,0.04,83,365,0,
21098980,Serviced apartment in New York,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.75011,-73.97725,Hotel room,100,30,4,2/28/2021,0.05,83,364,0,
46195854,Rental unit in New York ,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.75004,-73.97534,Entire home/apt,100,30,2,2/28/2021,0.05,83,365,0,
45688140,Rental unit in Queens ,1, Studio ,1,1,bath,Ally,Queens,Long Island City,40.74247,-73.95816,Entire home/apt,66,33,1,2/28/2021,0.03,1,0,0,
47903958,Rental unit in New York ,4,bedrooms,4,3.5,baths,Patrick,Manhattan,East Village,40.72347,-73.98856,Entire home/apt,3500,30,1,2/28/2021,0.03,1,362,0,
12832371,Rental unit in New York ,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Upper East Side,40.77051,-73.95714,Entire home/apt,141,30,2,2/27/2021,0.03,164,349,0,
44321778,Rental unit in Queens,1,bedroom,1,1,shared,George,Queens,Astoria,40.75629,-73.91689,Private room,65,30,4,2/24/2021,0.1,1,131,0,
38926445,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,João,Brooklyn,Bushwick,40.70433,-73.92685,Private room,45,60,4,2/23/2021,0.08,2,0,0,
37246322,Boutique hotel in New York,1,bedroom,2,1,private,Dylan,Manhattan,Midtown,40.75263,-73.97821,Hotel room,244,1,14,2/21/2021,0.26,4,229,0,Exempt
37528025,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,João,Brooklyn,Bushwick,40.70339,-73.92858,Private room,28,30,4,2/16/2021,0.08,2,0,0,
34981661,Rental unit in Brooklyn,1,bedroom,1,1,bath,Lawrence,Brooklyn,Bedford-Stuyvesant,40.68205,-73.92514,Entire home/apt,150,30,37,2/15/2021,0.67,1,0,0,
25951465,Home in Queens,1,bedroom,2,1,shared,Jeff,Queens,Jamaica,40.71073,-73.7821,Private room,49,30,11,2/15/2021,0.16,8,90,0,
24836464,Home in Jamaica,2,bedrooms,3,2,baths,Suzan,Queens,Jamaica,40.67224678,-73.7782966,Private room,575,30,5,2/14/2021,0.07,6,85,0,
3962389,Rental unit in Brooklyn,2,bedrooms,4,1,bath,Charlayne,Brooklyn,Flatlands,40.61942,-73.92315,Entire home/apt,125,30,12,2/8/2021,0.12,1,41,0,
21148292,Rental unit in New York,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Upper East Side,40.77118,-73.95842,Entire home/apt,141,30,3,2/8/2021,0.04,164,358,0,
26559313,Rental unit in Queens,2,bedrooms,2,1,bath,Christina,Queens,Long Island City,40.75465,-73.93702,Entire home/apt,499,30,56,2/3/2021,0.84,1,173,0,
2532443,Condo in Brooklyn,1,bedroom,1,1,shared,Christina,Brooklyn,Sunset Park,40.637,-74.01144,Private room,57,30,10,2/1/2021,0.1,1,363,0,
24398725,Rental unit in New York,1,bedroom,1,1,shared,Paula,Manhattan,Midtown,40.74693,-73.98284,Private room,120,30,59,1/31/2021,1.03,1,118,0,
2404708,Rental unit in Brooklyn,1,bedroom,2,1,bath,Lara,Brooklyn,Williamsburg,40.72172,-73.96155,Entire home/apt,250,30,22,1/31/2021,0.2,1,258,0,
3945796,Rental unit in New York,1,bedroom,1,1.5,baths,Burton,Manhattan,Kips Bay,40.74476,-73.97837,Private room,90,30,13,1/31/2021,0.12,1,0,0,
39024243,Boutique hotel in New York,1,bedroom,1,1,private,Incentra Village Guest House,Manhattan,West Village,40.73757,-74.00316,Hotel room,217,30,5,1/31/2021,0.1,12,0,0,
28661542,Rental unit in Brooklyn,1,bedroom,1,1,shared,Kristina,Brooklyn,Bushwick,40.70048,-73.91977,Private room,40,35,3,1/31/2021,0.05,9,364,0,
43391847,Townhouse in Brooklyn ,1,bedroom,1,1,shared,Momoyo,Brooklyn,Bedford-Stuyvesant,40.68842,-73.95128,Private room,38,30,1,1/31/2021,0.03,236,55,0,
45581463,Rental unit in New York ,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Upper East Side,40.76303,-73.96307,Entire home/apt,172,30,1,1/31/2021,0.03,164,358,0,
